"","ANO4","TRIMESTRE","REGION","AGLOMERADO","PONDERA","CH04","P21","PP04B_COD","CH06","ESTADO","CAT_OCUP","CAT_INAC","INTENSI","PP03J","PP04D_COD"
"191810",2025,1,43,2,755,1,340000,"4903",68,1,3,0,3,2,"34323"
"191811",2025,1,43,2,902,1,8e+05,"4000",53,1,3,0,3,2,"72313"
"191812",2025,1,43,2,902,2,205000,"9700",52,1,3,0,1,1,"55314"
"191813",2025,1,43,2,902,2,0,"",19,3,0,3,NA,NA,""
"191814",2025,1,40,25,161,1,5e+05,"8401",52,1,3,0,2,2,"72313"
"191815",2025,1,40,25,161,2,0,"",53,3,0,4,NA,NA,""
"191816",2025,1,40,25,161,1,0,"",27,3,0,7,NA,NA,""
"191817",2025,1,40,25,275,1,550000,"101",43,1,3,0,3,2,"60202"
"191818",2025,1,40,25,275,2,5e+05,"8501",36,1,3,0,4,2,"41312"
"191819",2025,1,40,25,275,1,0,"",7,4,0,3,NA,NA,""
"191820",2025,1,44,93,117,1,1200000,"3600",44,1,3,0,2,2,"10312"
"191821",2025,1,44,93,117,2,4e+05,"9301",32,1,2,0,2,2,"51112"
"191822",2025,1,44,93,130,2,1300000,"8401",33,1,3,0,3,2,"48333"
"191823",2025,1,44,93,130,2,-9,"5601",53,1,3,0,2,2,"53313"
"191824",2025,1,44,93,130,1,0,"",8,4,0,3,NA,NA,""
"191825",2025,1,44,93,130,2,0,"",15,3,0,3,NA,NA,""
"191826",2025,1,44,93,157,1,890000,"8401",39,1,3,0,2,2,"56314"
"191827",2025,1,44,93,168,2,480000,"9700",47,1,3,0,3,2,"57311"
"191828",2025,1,44,93,168,1,10000,"4000",53,1,2,0,1,1,"72113"
"191829",2025,1,44,93,168,1,-9,"7400",23,1,2,0,2,2,"58132"
"191830",2025,1,44,93,168,1,-9,"9302",18,1,2,0,2,2,"45132"
"191831",2025,1,44,93,86,2,0,"",62,3,0,1,NA,NA,""
"191832",2025,1,44,93,106,2,0,"",68,3,0,4,NA,NA,""
"191833",2025,1,1,33,2654,2,0,"",36,3,0,4,NA,NA,""
"191834",2025,1,1,33,2654,1,6e+05,"4502",37,1,2,0,3,2,"82113"
"191835",2025,1,1,33,2654,1,0,"",17,3,0,3,NA,NA,""
"191836",2025,1,1,33,2654,1,0,"",13,3,0,3,NA,NA,""
"191837",2025,1,1,33,2654,2,0,"",9,4,0,3,NA,NA,""
"191838",2025,1,1,33,2654,1,0,"",5,4,0,5,NA,NA,""
"191839",2025,1,1,33,2654,2,260000,"9700",59,1,3,0,2,2,"57311"
"191840",2025,1,1,33,1236,2,-9,"5900",41,1,3,0,3,2,"50331"
"191841",2025,1,1,33,1236,2,0,"",40,0,0,0,NA,NA,""
"191842",2025,1,1,33,2327,1,2e+06,"1001",51,1,3,0,2,2,"30333"
"191843",2025,1,1,33,2327,2,2e+06,"5100",55,1,3,0,3,2,"34312"
"191844",2025,1,1,33,2327,2,0,"",16,3,0,3,NA,NA,""
"191845",2025,1,1,33,2327,2,0,"",12,3,0,3,NA,NA,""
"191846",2025,1,1,33,3120,1,-9,"4000",56,1,3,0,2,2,"72313"
"191847",2025,1,43,4,757,2,1500000,"8600",30,1,3,0,2,2,"40313"
"191848",2025,1,43,4,757,2,0,"",7,4,0,3,NA,NA,""
"191849",2025,1,43,4,757,2,0,"",12,3,0,3,NA,NA,""
"191850",2025,1,43,4,723,2,0,"",76,3,0,4,NA,NA,""
"191851",2025,1,43,4,723,1,-9,"5300",57,1,3,0,2,2,"36314"
"191852",2025,1,43,4,723,1,0,"",50,3,0,6,NA,NA,""
"191853",2025,1,43,4,723,1,-9,"4000",52,1,3,0,2,2,"72313"
"191854",2025,1,43,4,723,1,0,"",12,3,0,3,NA,NA,""
"191855",2025,1,43,4,723,1,0,"",10,3,0,3,NA,NA,""
"191856",2025,1,43,4,723,2,0,"",16,3,0,4,NA,NA,""
"191857",2025,1,43,4,828,2,0,"",75,3,0,4,NA,NA,""
"191858",2025,1,43,4,641,2,7e+05,"8600",70,1,2,0,2,2,"40112"
"191859",2025,1,43,4,674,1,5e+05,"9503",53,1,2,0,2,2,"72112"
"191860",2025,1,43,4,674,2,9e+05,"2701",41,1,3,0,2,2,"80313"
"191861",2025,1,42,27,798,1,7e+05,"101",63,1,3,0,2,2,"60314"
"191862",2025,1,42,27,798,2,0,"",65,3,0,4,NA,NA,""
"191863",2025,1,42,27,798,2,450000,"8509",28,1,3,0,4,2,"41312"
"191864",2025,1,42,27,798,2,0,"",31,3,0,4,NA,NA,""
"191865",2025,1,42,27,798,2,0,"",3,4,0,5,NA,NA,""
"191866",2025,1,1,32,2118,1,0,"",73,3,0,1,NA,NA,""
"191867",2025,1,1,32,2118,2,0,"",74,3,0,4,NA,NA,""
"191868",2025,1,1,32,2015,1,0,"",78,3,0,1,NA,NA,""
"191869",2025,1,1,32,2015,2,0,"",76,3,0,4,NA,NA,""
"191870",2025,1,43,14,120,2,0,"",55,3,0,1,NA,NA,""
"191871",2025,1,43,14,120,1,240000,"4805",26,1,3,0,3,2,"36323"
"191872",2025,1,43,14,120,2,0,"",22,3,0,4,NA,NA,""
"191873",2025,1,41,15,218,2,8e+05,"8401",66,1,3,0,2,2,"10333"
"191874",2025,1,41,15,218,2,540000,"8600",35,1,3,0,2,2,"40312"
"191875",2025,1,44,91,192,2,0,"",78,3,0,1,NA,NA,""
"191876",2025,1,1,33,1939,1,-9,"5300",47,1,3,0,3,1,"34314"
"191877",2025,1,1,33,1939,2,-9,"4803",43,1,2,0,3,2,"30113"
"191878",2025,1,1,33,1939,1,0,"",12,3,0,3,NA,NA,""
"191879",2025,1,1,33,1939,2,0,"",22,2,3,0,NA,NA,""
"191880",2025,1,1,33,1939,1,0,"",35,2,9,0,NA,NA,""
"191881",2025,1,1,33,1973,1,0,"",65,3,0,1,NA,NA,""
"191882",2025,1,1,33,1973,2,0,"",57,3,0,4,NA,NA,""
"191883",2025,1,1,33,1973,1,-9,"6200",37,1,3,0,2,2,"81333"
"191884",2025,1,1,33,3285,1,1e+06,"8000",34,1,3,0,3,2,"47333"
"191885",2025,1,1,33,3285,2,0,"",29,3,0,4,NA,NA,""
"191886",2025,1,1,33,3285,1,0,"",4,4,0,5,NA,NA,""
"191887",2025,1,1,33,1539,2,288000,"8501",56,1,3,0,2,1,"53313"
"191888",2025,1,1,33,1539,2,0,"",17,3,0,3,NA,NA,""
"191889",2025,1,40,23,438,2,0,"",11,3,0,3,NA,NA,""
"191890",2025,1,40,23,438,2,850000,"8501",30,1,3,0,4,2,"41332"
"191891",2025,1,40,23,438,1,5e+05,"3200",39,1,2,0,1,2,"80123"
"191892",2025,1,40,23,438,1,0,"",3,4,0,5,NA,NA,""
"191893",2025,1,40,23,438,1,0,"",1,4,0,5,NA,NA,""
"191894",2025,1,40,23,234,2,0,"",53,3,0,4,NA,NA,""
"191895",2025,1,40,23,234,2,0,"",32,3,0,4,NA,NA,""
"191896",2025,1,40,23,234,2,0,"",87,3,0,7,NA,NA,""
"191897",2025,1,40,23,234,2,0,"",76,3,0,1,NA,NA,""
"191898",2025,1,40,23,234,1,1900000,"8600",66,1,3,0,3,2,"40331"
"191899",2025,1,40,23,236,2,0,"",78,3,0,1,NA,NA,""
"191900",2025,1,40,23,236,2,120000,"9700",42,1,3,0,1,2,"55314"
"191901",2025,1,40,23,236,2,0,"1009",33,1,2,0,2,2,"80113"
"191902",2025,1,40,23,236,1,0,"",20,3,0,7,NA,NA,""
"191903",2025,1,43,6,179,1,0,"",65,3,0,7,NA,NA,""
"191904",2025,1,43,6,179,2,0,"",60,3,0,1,NA,NA,""
"191905",2025,1,43,6,179,2,0,"",34,2,0,0,NA,NA,""
"191906",2025,1,43,6,179,2,0,"",10,3,0,3,NA,NA,""
"191907",2025,1,43,6,179,2,0,"",7,4,0,3,NA,NA,""
"191908",2025,1,43,6,331,2,750000,"1009",49,1,3,0,3,2,"30313"
"191909",2025,1,43,6,331,2,0,"",19,3,0,3,NA,NA,""
"191910",2025,1,43,6,115,2,0,"",60,3,0,1,NA,NA,""
"191911",2025,1,43,6,115,1,3e+05,"4000",36,1,3,0,1,1,"99997"
"191912",2025,1,43,6,115,1,0,"",25,3,0,6,NA,NA,""
"191913",2025,1,43,14,89,2,-9,"8501",51,1,3,0,4,2,"41332"
"191914",2025,1,43,14,89,1,-9,"1600",51,1,3,0,3,2,"90313"
"191915",2025,1,43,14,89,1,0,"",22,3,0,3,NA,NA,""
"191916",2025,1,43,14,105,2,0,"",38,3,0,4,NA,NA,""
"191917",2025,1,43,14,105,2,80000,"9609",17,1,2,0,2,2,"57113"
"191918",2025,1,43,4,916,2,0,"",2,4,0,5,NA,NA,""
"191919",2025,1,41,8,138,1,1500000,"4808",69,1,1,0,3,2,"5002"
"191920",2025,1,41,8,138,2,1e+06,"4808",55,1,1,0,3,2,"5002"
"191921",2025,1,41,8,267,2,0,"",65,3,0,4,NA,NA,""
"191922",2025,1,41,8,267,1,-9,"4000",37,1,3,0,2,2,"72314"
"191923",2025,1,41,8,267,1,-9,"4000",36,1,3,0,2,2,"72313"
"191924",2025,1,41,8,318,1,350000,"4000",44,1,2,0,2,2,"72113"
"191925",2025,1,41,8,318,2,0,"",42,3,0,4,NA,NA,""
"191926",2025,1,41,8,318,1,0,"",2,4,0,5,NA,NA,""
"191927",2025,1,41,8,309,1,350000,"8401",35,1,3,0,2,2,"56314"
"191928",2025,1,41,8,309,2,-9,"9602",99,1,2,0,2,2,"57113"
"191929",2025,1,41,8,309,1,0,"",9,4,0,3,NA,NA,""
"191930",2025,1,41,8,308,1,2e+05,"4000",51,1,2,0,2,2,"72113"
"191931",2025,1,41,8,308,2,-9,"8401",44,1,3,0,3,2,"47332"
"191932",2025,1,40,25,206,1,3e+05,"8401",44,1,3,0,2,2,"40312"
"191933",2025,1,40,25,156,1,7e+05,"2202",65,1,3,0,2,2,"10333"
"191934",2025,1,40,25,156,2,8e+05,"8600",28,1,3,0,3,1,"40312"
"191935",2025,1,40,25,161,1,0,"",74,3,0,1,NA,NA,""
"191936",2025,1,40,25,161,1,380000,"8101",43,1,3,0,2,2,"10332"
"191937",2025,1,40,25,161,1,0,"",39,3,0,4,NA,NA,""
"191938",2025,1,40,25,161,2,4e+05,"8401",33,1,3,0,2,2,"56314"
"191939",2025,1,40,25,161,2,0,"",16,3,0,3,NA,NA,""
"191940",2025,1,40,25,119,2,0,"",66,3,0,1,NA,NA,""
"191941",2025,1,40,25,119,2,0,"",93,3,0,1,NA,NA,""
"191942",2025,1,40,25,119,2,0,"",65,3,0,4,NA,NA,""
"191943",2025,1,40,25,119,1,320000,"8600",43,1,3,0,4,2,"40332"
"191944",2025,1,40,25,244,1,350000,"4000",35,1,2,0,2,2,"72131"
"191945",2025,1,40,25,244,2,-9,"6800",36,1,3,0,2,2,"10332"
"191946",2025,1,44,93,106,1,0,"",76,3,0,1,NA,NA,""
"191947",2025,1,40,23,438,1,0,"",67,3,0,1,NA,NA,""
"191948",2025,1,40,23,438,2,0,"",67,3,0,4,NA,NA,""
"191949",2025,1,40,23,438,2,60000,"9700",23,1,3,0,1,2,"57314"
"191950",2025,1,40,23,438,1,0,"",8,4,0,3,NA,NA,""
"191951",2025,1,40,23,368,1,1400000,"8401",53,1,3,0,2,1,"10201"
"191952",2025,1,40,23,368,2,1350000,"4000",49,1,3,0,3,2,"11331"
"191953",2025,1,40,23,368,2,0,"",14,3,0,3,NA,NA,""
"191954",2025,1,40,23,368,2,0,"",12,3,0,3,NA,NA,""
"191955",2025,1,40,23,210,1,0,"",62,3,0,1,NA,NA,""
"191956",2025,1,40,23,210,2,1e+06,"8501",53,1,3,0,4,2,"41332"
"191957",2025,1,40,23,273,1,256000,"9700",57,1,3,0,2,2,"40312"
"191958",2025,1,40,23,273,1,0,"5601",28,1,3,0,1,1,"53313"
"191959",2025,1,42,26,379,1,1e+06,"3100",34,1,3,0,2,2,"80323"
"191960",2025,1,1,33,3120,2,0,"",49,3,0,4,NA,NA,""
"191961",2025,1,1,33,3120,1,980000,"8600",30,1,3,0,2,2,"40313"
"191962",2025,1,1,33,3120,1,-9,"8600",29,1,3,0,2,2,"40312"
"191963",2025,1,1,33,3120,1,-9,"4000",25,1,3,0,2,2,"72314"
"191964",2025,1,1,33,3120,2,0,"",19,3,0,4,NA,NA,""
"191965",2025,1,1,33,3234,1,-9,"4904",46,1,3,0,2,2,"36323"
"191966",2025,1,1,33,3234,2,0,"",29,2,2,0,NA,NA,""
"191967",2025,1,1,33,3234,2,0,"1400",49,1,2,0,2,2,"82123"
"191968",2025,1,1,33,3234,2,-9,"4804",24,1,3,0,3,1,"30314"
"191969",2025,1,1,33,3234,2,-9,"4502",29,1,2,0,2,2,"82113"
"191970",2025,1,43,2,665,1,-9,"4803",62,1,3,0,2,2,"30314"
"191971",2025,1,43,2,665,2,0,"",91,3,0,1,NA,NA,""
"191972",2025,1,43,2,665,1,0,"",41,3,0,6,NA,NA,""
"191973",2025,1,43,2,665,1,0,"",62,3,0,4,NA,NA,""
"191974",2025,1,43,4,674,2,0,"",78,3,0,1,NA,NA,""
"191975",2025,1,43,4,674,2,0,"",85,3,0,1,NA,NA,""
"191976",2025,1,43,4,674,2,0,"",16,3,0,3,NA,NA,""
"191977",2025,1,43,4,674,1,0,"",8,4,0,3,NA,NA,""
"191978",2025,1,43,4,1161,2,3e+05,"8600",48,1,2,0,1,1,"57112"
"191979",2025,1,43,4,1161,1,-9,"3100",52,1,2,0,1,1,"80113"
"191980",2025,1,43,4,1161,1,0,"3100",30,1,4,0,1,1,"80314"
"191981",2025,1,43,4,1161,1,0,"",12,3,0,3,NA,NA,""
"191982",2025,1,43,4,1161,2,0,"",7,4,0,3,NA,NA,""
"191983",2025,1,40,19,159,2,1e+05,"4807",42,1,2,0,2,2,"30113"
"191984",2025,1,40,19,159,1,0,"",53,3,0,1,NA,NA,""
"191985",2025,1,40,19,159,2,0,"",19,3,0,3,NA,NA,""
"191986",2025,1,40,19,159,1,0,"",10,3,0,3,NA,NA,""
"191987",2025,1,40,19,159,1,0,"",16,3,0,3,NA,NA,""
"191988",2025,1,40,19,195,1,7e+05,"8401",49,1,3,0,3,2,"34323"
"191989",2025,1,41,15,188,1,1e+06,"4000",46,1,3,0,3,2,"72313"
"191990",2025,1,41,15,188,1,280000,"8000",20,1,3,0,3,2,"47333"
"191991",2025,1,41,15,189,1,0,"",67,3,0,1,NA,NA,""
"191992",2025,1,41,15,189,2,0,"",70,3,0,1,NA,NA,""
"191993",2025,1,41,15,189,1,6e+05,"4502",23,1,2,0,3,2,"82113"
"191994",2025,1,41,15,189,2,350000,"9602",21,1,3,0,2,2,"57323"
"191995",2025,1,41,15,181,1,0,"",68,3,0,1,NA,NA,""
"191996",2025,1,41,15,181,2,0,"",56,3,0,1,NA,NA,""
"191997",2025,1,41,15,181,1,480000,"6800",21,1,3,0,3,2,"10333"
"191998",2025,1,41,15,131,2,0,"",82,3,0,4,NA,NA,""
"191999",2025,1,41,15,131,1,0,"",37,3,0,7,NA,NA,""
"192000",2025,1,41,15,290,2,0,"",37,3,0,4,NA,NA,""
"192001",2025,1,41,15,290,2,260000,"9700",35,1,3,0,2,2,"55314"
"192002",2025,1,41,15,290,1,0,"",14,3,0,3,NA,NA,""
"192003",2025,1,1,33,3263,2,-9,"4803",39,1,1,0,3,2,"5002"
"192004",2025,1,1,33,3263,1,-9,"4803",40,1,1,0,2,2,"5002"
"192005",2025,1,1,33,3263,2,1e+05,"4803",16,1,3,0,2,2,"30313"
"192006",2025,1,1,33,3263,1,1e+05,"4803",13,1,3,0,2,2,"80313"
"192007",2025,1,1,33,3263,1,0,"",10,3,0,3,NA,NA,""
"192008",2025,1,1,33,3590,2,0,"",35,3,0,4,NA,NA,""
"192009",2025,1,1,33,3590,2,0,"",5,4,0,5,NA,NA,""
"192010",2025,1,1,33,3590,1,0,"",12,3,0,3,NA,NA,""
"192011",2025,1,1,33,3590,1,1300000,"4903",35,1,3,0,3,2,"34323"
"192012",2025,1,1,33,1973,2,1e+05,"9603",49,1,3,0,1,1,"53314"
"192013",2025,1,1,33,1973,2,0,"",77,3,0,1,NA,NA,""
"192014",2025,1,1,33,1973,2,0,"",18,2,0,0,NA,NA,""
"192015",2025,1,1,33,702,1,1e+06,"6900",70,1,2,0,1,2,"11131"
"192016",2025,1,1,33,702,2,4e+05,"6900",54,1,2,0,2,2,"11131"
"192017",2025,1,40,23,236,1,0,"",15,3,0,3,NA,NA,""
"192018",2025,1,40,23,312,1,1e+06,"3501",53,1,3,0,2,2,"71203"
"192019",2025,1,40,23,312,2,0,"",50,3,0,4,NA,NA,""
"192020",2025,1,40,23,312,1,0,"",32,2,2,0,NA,NA,""
"192021",2025,1,40,23,312,2,1e+05,"4810",24,1,2,0,2,2,"30113"
"192022",2025,1,40,23,312,1,0,"",8,4,0,3,NA,NA,""
"192023",2025,1,1,32,2676,2,5e+05,"6900",36,1,3,0,2,2,"20331"
"192024",2025,1,1,32,2676,1,480000,"5300",37,1,3,0,3,1,"32323"
"192025",2025,1,1,32,2676,1,0,"",18,3,0,3,NA,NA,""
"192026",2025,1,1,32,2676,1,0,"",10,3,0,3,NA,NA,""
"192027",2025,1,44,91,173,1,0,"",77,3,0,1,NA,NA,""
"192028",2025,1,44,91,173,2,0,"",66,3,0,4,NA,NA,""
"192029",2025,1,44,91,173,1,1500000,"4805",49,1,3,0,2,2,"20333"
"192030",2025,1,44,91,173,2,0,"",17,3,0,3,NA,NA,""
"192031",2025,1,43,14,105,2,0,"",10,3,0,3,NA,NA,""
"192032",2025,1,43,14,105,1,0,"",7,4,0,3,NA,NA,""
"192033",2025,1,43,14,75,2,0,"",54,3,0,7,NA,NA,""
"192034",2025,1,43,14,75,1,-9,"4502",28,1,3,0,2,2,"82323"
"192035",2025,1,43,14,75,1,0,"",20,3,0,3,NA,NA,""
"192036",2025,1,43,14,75,1,0,"",18,3,0,3,NA,NA,""
"192037",2025,1,43,14,109,2,0,"",85,3,0,7,NA,NA,""
"192038",2025,1,43,14,109,2,0,"",56,3,0,1,NA,NA,""
"192039",2025,1,43,14,109,2,0,"",22,3,0,3,NA,NA,""
"192040",2025,1,43,14,96,1,6e+05,"4904",38,1,3,0,3,2,"34323"
"192041",2025,1,43,14,96,2,0,"",34,3,0,4,NA,NA,""
"192042",2025,1,43,14,96,2,0,"",6,4,0,3,NA,NA,""
"192043",2025,1,43,14,109,2,403000,"8509",29,1,3,0,2,2,"20333"
"192044",2025,1,43,14,109,1,0,"",6,4,0,3,NA,NA,""
"192045",2025,1,43,14,95,2,280000,"9700",34,1,3,0,2,2,"57314"
"192046",2025,1,41,8,308,1,-9,"2500",26,1,3,0,2,2,"80313"
"192047",2025,1,41,8,308,1,-9,"5601",21,1,3,0,3,2,"53313"
"192048",2025,1,41,8,308,1,-9,"5601",21,1,3,0,3,2,"53313"
"192049",2025,1,41,8,308,2,0,"",9,4,0,3,NA,NA,""
"192050",2025,1,41,8,307,1,-9,"8401",43,1,3,0,2,2,"41312"
"192051",2025,1,41,8,307,2,0,"",64,3,0,1,NA,NA,""
"192052",2025,1,41,8,307,1,0,"",74,3,0,1,NA,NA,""
"192053",2025,1,41,8,307,2,0,"",90,3,0,1,NA,NA,""
"192054",2025,1,41,8,307,2,-9,"8401",38,1,3,0,2,2,"10333"
"192055",2025,1,41,8,307,2,0,"",5,4,0,5,NA,NA,""
"192056",2025,1,41,8,329,1,-9,"8600",67,1,1,0,2,2,"5001"
"192057",2025,1,41,8,329,2,1600000,"8501",67,1,3,0,2,2,"7001"
"192058",2025,1,41,8,408,1,1200000,"8501",40,1,3,0,2,2,"41312"
"192059",2025,1,41,8,408,2,-9,"7500",33,1,3,0,3,2,"40311"
"192060",2025,1,40,25,244,2,0,"",12,3,0,3,NA,NA,""
"192061",2025,1,40,25,244,1,0,"",-1,4,0,5,NA,NA,""
"192062",2025,1,40,25,188,1,1200000,"5500",64,1,3,0,3,2,"54333"
"192063",2025,1,40,25,188,2,0,"",61,3,0,4,NA,NA,""
"192064",2025,1,40,25,188,2,8e+05,"5500",30,1,3,0,3,2,"54333"
"192065",2025,1,40,25,188,2,0,"",11,3,0,3,NA,NA,""
"192066",2025,1,40,25,188,1,0,"",8,4,0,3,NA,NA,""
"192067",2025,1,43,36,190,2,0,"",18,3,0,3,NA,NA,""
"192068",2025,1,43,36,196,2,0,"",87,3,0,1,NA,NA,""
"192069",2025,1,43,38,85,2,1180000,"5202",27,1,3,0,2,2,"10332"
"192070",2025,1,43,38,140,1,1100000,"2500",50,1,3,0,2,2,"10203"
"192071",2025,1,43,38,140,2,-9,"8509",43,1,3,0,2,2,"41312"
"192072",2025,1,43,38,140,2,0,"",15,3,0,3,NA,NA,""
"192073",2025,1,43,38,140,2,0,"",11,3,0,3,NA,NA,""
"192074",2025,1,42,26,379,2,0,"",31,3,0,3,NA,NA,""
"192075",2025,1,42,26,379,2,0,"",12,3,0,3,NA,NA,""
"192076",2025,1,42,26,379,1,0,"",3,4,0,5,NA,NA,""
"192077",2025,1,42,26,211,1,4e+05,"8401",31,1,3,0,2,2,"47313"
"192078",2025,1,42,26,211,2,4e+05,"8401",30,1,3,0,2,2,"47313"
"192079",2025,1,42,26,211,2,0,"",8,4,0,3,NA,NA,""
"192080",2025,1,42,26,174,1,1e+06,"8401",35,1,3,0,4,2,"11331"
"192081",2025,1,42,26,142,2,850000,"8501",45,1,3,0,4,2,"41331"
"192082",2025,1,42,26,142,1,8e+05,"2202",23,1,3,0,4,2,"80323"
"192083",2025,1,42,26,142,2,0,"",19,3,0,3,NA,NA,""
"192084",2025,1,42,26,190,2,240000,"9700",56,1,3,0,2,2,"57314"
"192085",2025,1,42,26,190,2,0,"",18,3,0,3,NA,NA,""
"192086",2025,1,42,26,190,2,0,"",13,3,0,3,NA,NA,""
"192087",2025,1,42,26,152,1,0,"",43,3,0,4,NA,NA,""
"192088",2025,1,43,2,1021,1,1200000,"8600",43,1,3,0,3,2,"40314"
"192089",2025,1,43,2,2323,2,7e+05,"8501",50,1,3,0,1,1,"41312"
"192090",2025,1,43,2,2323,1,1200000,"9301",46,1,3,0,3,2,"47313"
"192091",2025,1,43,2,2323,1,0,"",9,4,0,3,NA,NA,""
"192092",2025,1,43,2,2323,2,0,"",13,3,0,3,NA,NA,""
"192093",2025,1,43,2,532,2,0,"",36,2,0,0,NA,NA,""
"192094",2025,1,43,2,532,1,0,"",72,3,0,1,NA,NA,""
"192095",2025,1,43,2,532,2,0,"",69,3,0,4,NA,NA,""
"192096",2025,1,43,2,532,1,0,"",20,2,2,0,NA,NA,""
"192097",2025,1,1,33,1681,1,3e+05,"8509",65,1,2,0,2,2,"41112"
"192098",2025,1,1,33,1681,2,6e+05,"8509",61,1,2,0,2,2,"41112"
"192099",2025,1,1,33,2164,1,0,"",77,3,0,1,NA,NA,""
"192100",2025,1,1,33,2164,2,0,"",76,3,0,1,NA,NA,""
"192101",2025,1,1,33,2164,1,0,"",36,2,3,0,NA,NA,""
"192102",2025,1,40,19,195,2,8e+05,"8501",45,1,3,0,2,2,"41312"
"192103",2025,1,40,19,195,1,0,"",23,3,0,3,NA,NA,""
"192104",2025,1,40,19,195,1,0,"",18,3,0,3,NA,NA,""
"192105",2025,1,40,19,195,1,0,"",10,3,0,3,NA,NA,""
"192106",2025,1,40,23,282,1,0,"",50,0,0,0,NA,NA,""
"192107",2025,1,40,23,282,2,0,"",20,3,0,3,NA,NA,""
"192108",2025,1,40,23,282,1,0,"",22,3,0,3,NA,NA,""
"192109",2025,1,40,23,609,1,650000,"8501",38,1,3,0,4,2,"41313"
"192110",2025,1,40,23,609,2,0,"",35,3,0,3,NA,NA,""
"192111",2025,1,40,23,609,2,0,"",-1,4,0,5,NA,NA,""
"192112",2025,1,40,23,362,1,0,"",77,3,0,1,NA,NA,""
"192113",2025,1,40,23,448,1,8e+05,"8501",52,1,3,0,4,1,"41331"
"192114",2025,1,40,23,513,2,0,"",42,3,0,4,NA,NA,""
"192115",2025,1,40,23,513,1,0,"",18,3,0,3,NA,NA,""
"192116",2025,1,40,23,513,1,0,"",10,3,0,3,NA,NA,""
"192117",2025,1,41,15,290,1,0,"",14,3,0,3,NA,NA,""
"192118",2025,1,41,15,290,1,0,"",15,3,0,3,NA,NA,""
"192119",2025,1,41,15,290,2,0,"",11,3,0,3,NA,NA,""
"192120",2025,1,41,15,221,1,3e+05,"8102",53,1,2,0,3,2,"58113"
"192121",2025,1,41,15,221,2,0,"",20,3,0,4,NA,NA,""
"192122",2025,1,41,15,221,2,0,"",14,3,0,3,NA,NA,""
"192123",2025,1,41,15,221,1,0,"",19,3,0,3,NA,NA,""
"192124",2025,1,41,15,221,1,2e+05,"9503",19,1,3,0,2,2,"72314"
"192125",2025,1,44,93,52,2,0,"",60,3,0,1,NA,NA,""
"192126",2025,1,44,93,100,1,1070000,"8401",65,1,3,0,2,2,"10333"
"192127",2025,1,44,93,100,2,0,"",63,3,0,1,NA,NA,""
"192128",2025,1,1,33,4985,1,30000,"4804",43,1,3,0,1,1,"30314"
"192129",2025,1,1,33,4985,2,0,"",9,4,0,3,NA,NA,""
"192130",2025,1,1,33,4985,2,0,"",6,4,0,3,NA,NA,""
"192131",2025,1,1,33,2329,1,0,"4000",39,1,3,0,3,1,"72313"
"192132",2025,1,43,5,328,1,8e+05,"8600",49,1,3,0,2,2,"72313"
"192133",2025,1,43,5,328,2,0,"",49,3,0,4,NA,NA,""
"192134",2025,1,43,5,328,1,0,"",26,3,0,6,NA,NA,""
"192135",2025,1,43,5,328,1,0,"",28,3,0,6,NA,NA,""
"192136",2025,1,43,38,167,2,0,"",90,3,0,1,NA,NA,""
"192137",2025,1,43,38,157,1,0,"",68,3,0,1,NA,NA,""
"192138",2025,1,43,38,157,2,0,"",62,3,0,4,NA,NA,""
"192139",2025,1,43,38,146,2,0,"",90,3,0,1,NA,NA,""
"192140",2025,1,43,38,142,1,0,"",82,3,0,1,NA,NA,""
"192141",2025,1,43,38,142,2,0,"",71,3,0,4,NA,NA,""
"192142",2025,1,43,38,79,2,0,"",64,3,0,4,NA,NA,""
"192143",2025,1,43,38,79,2,0,"",23,3,0,7,NA,NA,""
"192144",2025,1,43,38,130,2,0,"",74,3,0,1,NA,NA,""
"192145",2025,1,42,10,607,1,4e+05,"4904",70,1,2,0,3,2,"34123"
"192146",2025,1,42,10,607,1,5e+05,"5300",32,1,3,0,3,1,"32333"
"192147",2025,1,44,91,173,1,0,"",14,3,0,3,NA,NA,""
"192148",2025,1,44,91,228,2,2e+05,"9700",52,1,3,0,2,2,"55314"
"192149",2025,1,44,91,228,1,540000,"4808",22,1,3,0,1,1,"20333"
"192150",2025,1,43,38,136,1,0,"4904",48,1,3,0,2,1,"34323"
"192151",2025,1,43,38,118,1,0,"",55,3,0,4,NA,NA,""
"192152",2025,1,43,38,118,2,450000,"8501",52,1,3,0,2,2,"56313"
"192153",2025,1,43,38,118,2,0,"",19,3,0,3,NA,NA,""
"192154",2025,1,43,38,146,2,1100000,"6600",34,1,2,0,3,2,"20133"
"192155",2025,1,43,38,134,1,0,"",49,3,0,7,NA,NA,""
"192156",2025,1,43,38,134,2,48000,"9700",48,1,3,0,1,1,"55314"
"192157",2025,1,43,38,134,1,0,"",14,3,0,3,NA,NA,""
"192158",2025,1,43,38,134,2,0,"",24,2,3,0,NA,NA,""
"192159",2025,1,43,38,127,1,-9,"5300",64,1,2,0,2,2,"34123"
"192160",2025,1,43,38,127,2,0,"",65,3,0,1,NA,NA,""
"192161",2025,1,43,14,95,2,0,"",17,3,0,3,NA,NA,""
"192162",2025,1,43,14,95,2,0,"",12,3,0,3,NA,NA,""
"192163",2025,1,43,14,95,2,0,"",2,4,0,5,NA,NA,""
